start_date,end_date,status,ip_address,progress,duration_in_seconds,finished,recorded_date,response_id,recipient_last_name,recipient_first_name,recipient_email,external_reference,location_latitude,location_longitude,distribution_channel,user_language,q62,q81,q82,q99,q100,q66_first_click,q66_last_click,q66_page_submit,q66_click_count,q57_1,q57_2,q57_3,q57_4,q57_5,q57_6,q59_1,q59_2,q59_3,q59_4,q90_2,q90_5,q90_11,q90_12,q96_1,q96_2,q96_3,q96_4,q98,q100_1,q61,q62_1,q92,q94,q19,q20,q21,q22,q23,comments,q97,qid,ytid,video_link,worker_id,assignment_id,hit_id,treatment_arm,start_date_w2,end_date_w2,survey_time_w2,right_to_own_importance_w2,assault_ban_w2,handgun_ban_w2,concealed_safe_w2,stricter_laws_w2,gun_index_w2,gun_index_2_w2,trust_majornews,trust_localnews,trust_social,trust_youtube,fabricate_majornews,fabricate_youtube,media_trust,smart_dems,smart_reps,comfort_dems,comfort_reps,ft_dems,ft_reps
2021-06-17 22:24:14,2021-06-17 22:27:08,IP Address,98.226.18.145,100,174,True,2021-06-17 22:27:08,R_2v1Es9x7EbhIrB9,NA,NA,NA,NA,41.585205078125,-87.80590057373046875,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,"No understanding
1
",4,4,"No understanding
1
","No understanding
1
",2,Somewhat agree,Slightly agree,Somewhat agree,Neither agree nor disagree,7,93,95,8,Not at all,Not too much,A lot,A lot,Once in a while,Most of the time,Extremely,A little,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Strongly support,Somewhat oppose,Much safer,Somewhat support,NA,None,88455,NA,NA,aaa987da666ef4e99b8f4c610de6bb8c89b242d83a38a1d254e678cc7613c849,3LOZAJ85YDD5LYBYGPQDRYQD6OX2XE,3J94SKDEKHOG05RAH6MX6EVAH69D5Q,control,2021-06-17T22:24:14Z,2021-06-17T22:27:08Z,174,0,0,0.75,1,0.25,0.4,0.4375,0,0.3333333333333333,1,1,0.75,0.25,0,1,0.25,1,0.6666666666666666,95,8
2021-06-17 22:23:29,2021-06-17 22:27:10,IP Address,72.133.108.218,100,221,True,2021-06-17 22:27:11,R_3MLoZGp3B41w5Y5,NA,NA,NA,NA,30.0930938720703125,-97.85649871826171875,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,4,3,3,3,4,2,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,0,72,91,17,Some,Some,Not too much,Some,About half the time,About half the time,Very,Somewhat,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Strongly support,Strongly support,Somewhat safer,Strongly support,NA,NA,38024,NA,NA,c3a1537f0cb684e0329f1233575590262c70cb0e2e5a89e2131d039d51dd2771,3DQQ64TANGLMO57E8I53LSKZ8WIPWU,389A2A304NH706ZVK4LA5DH1FYM0CS,control,2021-06-17T22:23:29Z,2021-06-17T22:27:10Z,221,0,0,0,0.75,0,0.15,0.1875,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666,0.75,0.5,1,0.6666666666666666,91,17
2021-06-17 22:22:19,2021-06-17 22:27:24,IP Address,104.231.246.169,100,305,True,2021-06-17 22:27:24,R_UxOFYy0SezrmwIF,NA,NA,NA,NA,43.05029296875,-88.0449981689453125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,4,4,3,3,4,3,Somewhat agree,Strongly agree,Strongly agree,Slightly agree,15,71,68,21,Some,Some,Not too much,Not too much,Once in a while,Once in a while,Very,Somewhat,Somewhat comfortable,Not at all comfortable,Regulate gun ownership,Strongly support,Somewhat support,No difference,Strongly support,NA,NA,66534,NA,NA,20c963fc2c38667bc0f7d3421d826f5ee4c41cf33a0745805cd51f24f1caa4d6,3TESA3PJ31AKYQGNC07OVQOD5PTMM4,3XQ4XW3OD8BU3XR5WDFO36EYYZS2S8,control,2021-06-17T22:22:19Z,2021-06-17T22:27:24Z,305,0,0,0.25,0.5,0,0.15,0.1875,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.75,0.6666666666666666,0.75,0.5,0.6666666666666666,0,68,21
2021-06-17 22:21:04,2021-06-17 22:27:30,IP Address,71.11.158.96,100,385,True,2021-06-17 22:27:30,R_2P5T8F5TgWnnZjV,NA,NA,NA,NA,38.187896728515625,-90.42859649658203125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,3,4,2,4,2,"No understanding
1
",Slightly agree,Somewhat agree,Somewhat agree,Somewhat disagree,4,71,86,32,Some,A lot,Some,Not too much,Once in a while,Once in a while,Somewhat,A little,Somewhat comfortable,Not at all comfortable,Regulate gun ownership,Somewhat oppose,Somewhat oppose,No difference,Somewhat support,NA,NA,53570,NA,NA,3126858aff7b1ed5f2180c9edfee9082d2685a94eb5309c3645935470429f542,33LKR6A5KEKRFWKISBP2XCV21MTT13,3DZKABX2ZH4NT70BN19ZQ67R9UZCVW,control,2021-06-17T22:21:04Z,2021-06-17T22:27:30Z,386,0,0.75,0.75,0.5,0.25,0.45,0.5,0.6666666666666666,1,0.6666666666666666,0.3333333333333333,0.75,0.75,0.6666666666666666,0.5,0.25,0.6666666666666666,0,86,32
2021-06-17 22:25:31,2021-06-17 22:27:37,IP Address,50.29.233.30,100,126,True,2021-06-17 22:27:38,R_27PUXdC5L4bC8RK,NA,NA,NA,NA,41.1988067626953125,-75.90529632568359375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,4,4,4,4,3,3,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,0,68,64,0,Some,Some,Not too much,Not too much,Once in a while,About half the time,Somewhat,A little,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Somewhat support,Somewhat support,Somewhat less safe,Somewhat support,NA,No,42100,NA,NA,6dea1190b3d016179aa2395617cab72c4c96a55aa0117c2bfba1ca3c308c050c,3LRKMWOKB5HUQTBDH7EYOJ6OEOUZ27,3MNJFORX8A3DYP568CHNUEYVTJP5FT,control,2021-06-17T22:25:31Z,2021-06-17T22:27:37Z,126,0,0.25,0.25,0.25,0.25,0.2,0.1875,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.5,0.6666666666666666,0.5,0.25,1,0.6666666666666666,64,0
2021-06-17 22:25:09,2021-06-17 22:27:46,IP Address,73.156.226.169,100,157,True,2021-06-17 22:27:47,R_e8J604U4l6MmxO1,NA,NA,NA,NA,26.6291961669921875,-81.9680023193359375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,73,28,31,52,Not too much,Some,Not at all,Not at all,Once in a while,Most of the time,Very,Very,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Strongly support,Somewhat oppose,Much safer,Somewhat support,NA,NA,87203,NA,NA,1af4d3fd9e9111e00494ad408f5808c8abd88996289304f89d57970eec7fdf23,3YMTUJH0DSG87VH1FT84VA25D64T4H,3I6NF2WGIFVJCP11JWN5CZY7UYP5GS,control,2021-06-17T22:25:09Z,2021-06-17T22:27:46Z,157,0,0,0.75,1,0.25,0.4,0.4375,0.3333333333333333,0.6666666666666666,0,0,0.75,0.25,0.3333333333333333,0.75,0.75,1,1,31,52
2021-06-17 22:23:20,2021-06-17 22:27:56,IP Address,99.170.154.137,100,275,True,2021-06-17 22:27:56,R_2Se3Gqz61Irdu0T,NA,NA,NA,NA,33.773101806640625,-89.80789947509765625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","No understanding
1
",Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,4,100,100,0,Some,Some,Some,Not at all,Once in a while,About half the time,Extremely,Not at all,Extremely comfortable,Somewhat comfortable,Protect the right to own guns,Neither support nor oppose,Neither support nor oppose,Much safer,Strongly support,NA,No,43234,NA,NA,d25c5e4ca572d5b68619c111dde1816b932d0e3e7b7d6b93f31dae73e009a5f2,35LDD5557A4P82GKROU8GDW9GKYKMX,389A2A304NH706ZVK4LA5DH1FYM0CS,control,2021-06-17T22:23:20Z,2021-06-17T22:27:56Z,276,1,0.5,0.5,1,0,0.6,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.75,0.5,0.6666666666666666,1,0,1,0.6666666666666666,100,0
2021-06-17 22:25:43,2021-06-17 22:28:07,IP Address,173.30.101.2,100,144,True,2021-06-17 22:28:08,R_22VcRodhpl4eGWY,NA,NA,NA,NA,39.4795989990234375,-88.3755035400390625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,4,4,"Full understanding
5
",4,4,2,Somewhat disagree,Strongly agree,Strongly agree,Somewhat disagree,0,80,85,0,Some,Some,Not at all,Not at all,About half the time,Most of the time,Very,A little,Extremely comfortable,Not too comfortable,Regulate gun ownership,Strongly support,Neither support nor oppose,Somewhat less safe,Strongly support,NA,NA,71589,NA,NA,ad93b29e45f08fc5a388d668fddca60604b01272bf58d9d83dd5722076ccca6a,36WLNQG78ZAQ3BKD4DTW428AKOZEBJ,37SDSEDIN815VSU0ZB95HW4SUZ781X,control,2021-06-17T22:25:43Z,2021-06-17T22:28:07Z,144,0,0,0.5,0.25,0,0.15,0.1875,0.6666666666666666,0.6666666666666666,0,0,0.5,0.25,0.6666666666666666,0.75,0.25,1,0.3333333333333333,85,0
2021-06-17 22:21:24,2021-06-17 22:28:08,IP Address,69.143.183.75,100,403,True,2021-06-17 22:28:08,R_2AEBF2udQTPY1Ij,NA,NA,NA,NA,39.33050537109375,-76.49590301513671875,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,2.413,89.966,270.26,3,4,"Full understanding
5
","Full understanding
5
",4,3,"No understanding
1
",Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,75,5,20,80,Some,Some,A lot,Some,Once in a while,About half the time,Somewhat,Very,Extremely comfortable,Extremely comfortable,Protect the right to own guns,Somewhat oppose,Strongly oppose,Much safer,Strongly oppose,Thank you! @^_^@,NA,50768,NA,https://videoexperiment.online/?startvid=o5TnYVn_1bY000001&topicid=o5TnYVn_1bY_june2021_22_14_p&allowDupe=1&id=50768,3cb87f6f3ed2d40af63bf3cf910c6d9b3d89342bd9ae8294e25e10bb2aedc92e,35BLDD71I6X3NK9F5HY9QO3ZBMMVZA,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_22,2021-06-17T22:21:24Z,2021-06-17T22:28:08Z,404,1,0.75,1,1,1,0.95,0.9375,0.6666666666666666,0.6666666666666666,1,0.6666666666666666,0.75,0.5,0.6666666666666666,0.5,0.75,1,1,20,80
2021-06-17 22:25:46,2021-06-17 22:28:40,IP Address,136.62.12.64,100,173,True,2021-06-17 22:28:40,R_XUiECbKm1gVcyD7,NA,NA,NA,NA,30.32000732421875,-97.73780059814453125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",4,Slightly agree,Somewhat agree,Somewhat agree,Somewhat disagree,43,50,51,51,Some,A lot,Not too much,Not too much,Once in a while,Once in a while,Very,Very,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Somewhat oppose,Somewhat oppose,Somewhat safer,Somewhat support,NA,NA,57038,NA,NA,2711a010be922ace8b621041721f9b471e3985b27bb2eec979c105badd027e44,3NOKK93PR18OAEWXE4VM5AEVNLCEEJ,3DZKABX2ZH4NT70BN19ZQ67R9UZCVW,control,2021-06-17T22:25:46Z,2021-06-17T22:28:40Z,174,0,0.75,0.75,0.75,0.25,0.5,0.5625,0.6666666666666666,1,0.3333333333333333,0.3333333333333333,0.75,0.75,0.6666666666666666,0.75,0.75,1,1,51,51
2021-06-17 22:24:25,2021-06-17 22:28:45,IP Address,75.128.82.78,100,260,True,2021-06-17 22:28:46,R_1jvRzRtUebNmfcj,NA,NA,NA,NA,41.905303955078125,-83.4759979248046875,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,4,3,3,4,3,"No understanding
1
",Slightly disagree,Slightly agree,Slightly agree,Somewhat disagree,3,36,35,45,Some,Some,Not at all,Not too much,Once in a while,About half the time,Somewhat,Somewhat,Somewhat comfortable,Somewhat comfortable,Regulate gun ownership,Somewhat support,Somewhat support,No difference,Somewhat support,NA,NA,43593,NA,NA,1ee774b83226fa88d476d2c90e65802f57ad5c1ac81c9dbbaaa974add28e95f2,3UJ1CZ6IZHPPOE8M4YMOQXCXBJLS5W,3ICOHX7ENBAMX4J9GVR5V1H40AZ0EL,control,2021-06-17T22:24:25Z,2021-06-17T22:28:45Z,260,0,0.25,0.25,0.5,0.25,0.25,0.25,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,0.75,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,35,45
2021-06-17 22:26:12,2021-06-17 22:28:51,IP Address,12.221.2.200,100,159,True,2021-06-17 22:28:51,R_2EBqmVKvDokyaCB,NA,NA,NA,NA,30.36590576171875,-86.24579620361328125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",2,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,29,21,31,76,Some,A lot,Not at all,Some,Once in a while,About half the time,Somewhat,Very,Somewhat comfortable,Extremely comfortable,Protect the right to own guns,Strongly support,Strongly oppose,Somewhat less safe,Somewhat oppose,NA,NA,96228,NA,NA,5fb31b3801de8b4d7e1fc2a3d2747ff85a20ad09fddae40eef03d1be301854fd,3QHK8ZVMIMI49HU5LZG0HXYUTL0BL3,31ANT7FQN71XCLWC325NXZA89Y25HR,control,2021-06-17T22:26:12Z,2021-06-17T22:28:51Z,159,1,0,1,0.25,0.75,0.6,0.5625,0.6666666666666666,1,0,0.6666666666666666,0.75,0.5,0.6666666666666666,0.5,0.75,0.6666666666666666,1,31,76
2021-06-17 22:22:48,2021-06-17 22:29:07,IP Address,173.54.127.217,100,379,True,2021-06-17 22:29:08,R_r0X19Tqb1IQ4Bah,NA,NA,NA,NA,40.793792724609375,-74.48780059814453125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,7.115,7.115,218.362,1,4,4,4,4,3,2,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,0,91,73,3,Some,Some,Some,Not at all,Once in a while,Most of the time,Somewhat,A little,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Somewhat support,Somewhat oppose,Much less safe,Somewhat support,Most of the videos were pro gun rights,NA,33758,NA,https://videoexperiment.online/?startvid=aTPMXi4EaKE000001&topicid=aTPMXi4EaKE_june2021_31_8_p&allowDupe=1&id=33758,06ebb8068f0b0f3901520c0087140d9b5086f469563e1aee59e409b4ad0fb236,35L9RVQFCOIHJKKLU5IXUVXB1PXHUI,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_31,2021-06-17T22:22:48Z,2021-06-17T22:29:07Z,379,0,0.25,0.75,0,0.25,0.25,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.75,0.25,0.6666666666666666,0.5,0.25,1,0.6666666666666666,73,3
2021-06-17 22:25:01,2021-06-17 22:29:17,IP Address,73.22.57.147,100,256,True,2021-06-17 22:29:17,R_3RgNUHYA210cK1I,NA,NA,NA,NA,42.264495849609375,-88.0034027099609375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,50,80,80,50,Some,Some,Not too much,Not too much,Most of the time,About half the time,Somewhat,Somewhat,Somewhat comfortable,Somewhat comfortable,Regulate gun ownership,Neither support nor oppose,Neither support nor oppose,Somewhat less safe,Neither support nor oppose,NA,None,86701,NA,NA,07938f658453d2ddcc9e888b4198a76a0f1df7bd241d444d25c27888b7266ab0,3ZDAD0O1T1DZ5X5BZ4A9SLZ3619XT0,31D0ZWOD09YJ7R2X0QPJZIRDFV10AQ,control,2021-06-17T22:25:01Z,2021-06-17T22:29:17Z,256,0,0.5,0.5,0.25,0.5,0.35,0.3125,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,80,50
2021-06-17 22:25:07,2021-06-17 22:29:20,IP Address,96.61.126.140,100,253,True,2021-06-17 22:29:21,R_5i1AsJvsxuhF4xr,NA,NA,NA,NA,35.35699462890625,-84.3115997314453125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,3,4,"No understanding
1
",3,2,"No understanding
1
",Slightly disagree,Slightly disagree,Slightly disagree,Slightly agree,1,65,45,45,Some,Some,Not too much,Not too much,About half the time,About half the time,Very,Very,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Strongly support,Neither support nor oppose,No difference,Strongly support,NA,No,30768,NA,NA,bf9155818d1f4c5540b95c5d02699fe12147a9c6d2e9db7ff50510274b250338,3QILPRALQ5VBVJZJU0C53NCIQAF8N3,31D0ZWOD09YJ7R2X0QPJZIRDFV10AQ,control,2021-06-17T22:25:07Z,2021-06-17T22:29:20Z,253,0,0,0.5,0.5,0,0.2,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,0.75,0.75,1,1,45,45
2021-06-17 22:24:00,2021-06-17 22:29:35,IP Address,131.191.72.67,100,335,True,2021-06-17 22:29:36,R_3NWEECmU3aPEvUy,NA,NA,NA,NA,47.257293701171875,-122.492095947265625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,4,"Full understanding
5
","Full understanding
5
",4,4,3,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,0,71,67,0,A lot,A lot,Not too much,Not too much,Once in a while,About half the time,Very,A little,Extremely comfortable,Not too comfortable,Regulate gun ownership,Strongly support,Somewhat support,Much less safe,Strongly support,NA,"Thanks for allowing me to participate in your interesting survey. Judging from the questions, I suspect you’ll learn valuable information that could potentially help society. :)",78082,NA,NA,9231bbab72632315068ea79f6da13a961b72ff0b5cb3fbf3708047113b340a07,3RANCT1ZVFH7S7HZUD818KUD6CSUBF,3OCZWXS7ZN6ZYHF2UNKLPR3FQFB5LY,control,2021-06-17T22:24:00Z,2021-06-17T22:29:35Z,335,0,0,0.25,0,0,0.05,0.0625,1,1,0.3333333333333333,0.3333333333333333,0.75,0.5,1,0.75,0.25,1,0.3333333333333333,67,0
2021-06-17 22:22:02,2021-06-17 22:29:42,IP Address,173.72.58.170,100,460,True,2021-06-17 22:29:42,R_1eRZj8W3ojsJc8v,NA,NA,NA,NA,39.7512969970703125,-74.99990081787109375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",4,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,0,88,88,0,Not too much,Not too much,Some,Some,Once in a while,Once in a while,Very,Somewhat,Extremely comfortable,Not too comfortable,Regulate gun ownership,Strongly support,Somewhat support,No difference,Somewhat support,NA,NA,85074,NA,NA,a4f5b37791869e66d0d75c938f4f9c95871da50cc96956f74732ff24679ced10,3H7XDTSHKCRGBSEF5ZFGRJ6775VGWH,31KPKEKW49COQ17P64PFUTBJXDM0BL,control,2021-06-17T22:22:02Z,2021-06-17T22:29:42Z,460,0,0,0.25,0.5,0.25,0.2,0.1875,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.75,0.3333333333333333,0.75,0.5,1,0.3333333333333333,88,0
2021-06-17 22:23:16,2021-06-17 22:30:04,IP Address,74.196.29.209,100,407,True,2021-06-17 22:30:04,R_1irlkuNYfsMNNhc,NA,NA,NA,NA,33.290802001953125,-96.99050140380859375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,4.679,4.679,259.75,1,4,4,4,4,4,3,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,0,85,80,0,Some,Some,Not at all,Not at all,Once in a while,About half the time,Somewhat,A little,Extremely comfortable,Not at all comfortable,Regulate gun ownership,Strongly support,Neither support nor oppose,No difference,Somewhat support,NA,NA,49677,NA,https://videoexperiment.online/?startvid=S93BohYCUNI000001&topicid=S93BohYCUNI_june2021_31_2_a&allowDupe=1&id=49677,565d829d54a6588e589f998166ddd99a23da0e5b924f2825b30924d7530bdae1,37FMASSAYCR2JGMZ0WJNPH62CH5IBV,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_31,2021-06-17T22:23:16Z,2021-06-17T22:30:04Z,408,0,0,0.5,0.5,0.25,0.25,0.25,0.6666666666666666,0.6666666666666666,0,0,0.75,0.5,0.6666666666666666,0.5,0.25,1,0,80,0
2021-06-17 22:20:41,2021-06-17 22:30:17,IP Address,172.11.220.144,100,576,True,2021-06-17 22:30:18,R_2EEvQhC69atkpsW,NA,NA,NA,NA,39.643798828125,-84.1743011474609375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,2.466,2.466,54.98,1,4,4,"Full understanding
5
",4,3,2,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,23,1,50,50,Not at all,Not at all,Not at all,Not too much,Most of the time,Once in a while,Somewhat,Somewhat,Somewhat comfortable,Somewhat comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,Somewhat safer,Somewhat oppose,NA,NA,47301,NA,https://videoexperiment.online/?startvid=b1jlxlyvQdE000001&topicid=b1jlxlyvQdE_june2021_22_9_p&allowDupe=1&id=47301,039bbecd58d2e301695464cfe2396a89cac4bfff202ad82034e8bb8b08803b52,33FOTY3KEMLATFI76PUC82VYD0U1CT,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_22,2021-06-17T22:20:41Z,2021-06-17T22:30:17Z,576,1,1,1,0.75,0.75,0.9,0.9375,0,0,0,0.3333333333333333,0.25,0.75,0,0.5,0.5,0.6666666666666666,0.6666666666666666,50,50
2021-06-17 22:28:55,2021-06-17 22:30:17,IP Address,96.19.132.14,100,82,True,2021-06-17 22:30:18,R_1lfvjNaUAKLnYKP,NA,NA,NA,NA,30.5095062255859375,-88.97350311279296875,anonymous,EN,I agree to participate ,Swift and speedy,wikiHow,Swift and speedy,wikiHow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69640,NA,NA,fc6aed41164f75217a9b41315336b42ae11780fadfb6ac41950900e19c1cfd40,3HHRAGRYX85TR9I507IWI87Y0Q2O9N,3TC2K6WK9F1CKDCWIF9JMFEXM5L82E,control,2021-06-17T22:28:55Z,2021-06-17T22:30:17Z,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17 22:24:23,2021-06-17 22:30:19,IP Address,174.99.41.131,100,355,True,2021-06-17 22:30:19,R_2aqnQ13CWeERolt,NA,NA,NA,NA,35.96099853515625,-78.92910003662109375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,4,"Full understanding
5
","Full understanding
5
","Full understanding
5
",3,4,Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,82,9,21,71,Not at all,Some,Not at all,Some,About half the time,About half the time,Somewhat,Somewhat,Somewhat comfortable,Extremely comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,No difference,Somewhat oppose,NA,I enjoyed the experience. I didn't experience any issues or confusion. Thank you!,51789,NA,NA,e050eb534de2c9bd80f382650136a8ed774e70849af36628fe32dc7e5f16e2d4,3JPSL1DZ5SZPE7SYRYWJZEIDGYFAN9,3YCT0L9OML8QSJGYIWD8VUHW9UISNO,control,2021-06-17T22:24:23Z,2021-06-17T22:30:19Z,356,1,1,1,0.5,0.75,0.85,0.875,0,0.6666666666666666,0,0.6666666666666666,0.5,0.5,0,0.5,0.5,0.6666666666666666,1,21,71
2021-06-17 22:26:18,2021-06-17 22:30:20,IP Address,97.100.232.221,100,242,True,2021-06-17 22:30:21,R_2Bhu9NPTq3ZQIAI,NA,NA,NA,NA,28.52740478515625,-81.6011962890625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,2,4,4,3,2,"No understanding
1
",Somewhat disagree,Slightly agree,Somewhat agree,Somewhat disagree,95,0,9,97,Not too much,Some,Not too much,Some,About half the time,Once in a while,Somewhat,Very,Extremely comfortable,Extremely comfortable,Protect the right to own guns,Somewhat oppose,Somewhat oppose,Somewhat safer,Somewhat oppose,NA,NA,72439,NA,NA,8fec290474ee4dcd5c2b407ad8a4f25633d7b6c8777ac4a86b97bca7310c1ab9,33FOTY3KEMLATFI76PUC82VYD0VC15,3PR3LXCWSEYDZYY3BW0QC134JK49XF,control,2021-06-17T22:26:18Z,2021-06-17T22:30:20Z,242,1,0.75,0.75,0.75,0.75,0.8,0.8125,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.75,0.3333333333333333,0.5,0.75,1,1,9,97
2021-06-17 22:24:07,2021-06-17 22:30:36,IP Address,75.186.95.50,100,389,True,2021-06-17 22:30:37,R_2X0fWkEBrmjjnEU,NA,NA,NA,NA,40.286102294921875,-84.1728973388671875,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,"Full understanding
5
","Full understanding
5
",4,4,4,"No understanding
1
",Slightly agree,Strongly agree,Strongly agree,Somewhat disagree,40,67,80,28,Some,Some,Not too much,A lot,About half the time,Most of the time,Very,Very,Extremely comfortable,Extremely comfortable,Protect the right to own guns,Somewhat oppose,Strongly oppose,No difference,Neither support nor oppose,NA,"I like the idea of the system making the gun situation safer if a good idea to do so comes along, but I think it's important for people to have gun owner ship as part of their rights due to history.",29144,NA,NA,ac81d8b9165b0397b63bc7d3649a7ac6ad39ccce941c891de10a66acdc1a331d,3FQ5JJ512LOVQK1K3P98TSL9LA8NK0,3YCT0L9OML8QSJGYIWD8VUHW9UISNO,control,2021-06-17T22:24:07Z,2021-06-17T22:30:36Z,389,1,0.75,1,0.5,0.5,0.75,0.8125,0.6666666666666666,0.6666666666666666,0.3333333333333333,1,0.5,0.25,0.6666666666666666,0.75,0.75,1,1,80,28
